USERID,FULL_NAME,GENDER,RACE,AGE,PROVINCE,CHANNEL2,RECORDDATE2,CONVERTED_DATETIME,SA_TIME,TIME_ONLY,DAY_NAME,MONTH_NAME,DURATION2,AGE_CLASSIFICATION
893885,Emerson� Pilot,male,indian_asian,21,Gauteng,ICC Cricket World Cup 2011,2016/03/29 16:19,2016-03-29 16:19:00.000,2016-03-29 18:19:00.000,16:19:00.000,Tue,Mar,00:22:38.000,Young Adult
893885,Emerson� Pilot,male,indian_asian,21,Gauteng,SuperSport Blitz,2016/03/24 05:25,2016-03-24 05:25:00.000,2016-03-24 07:25:00.000,05:25:00.000,Thu,Mar,00:00:14.000,Young Adult
893885,Emerson� Pilot,male,indian_asian,21,Gauteng,SuperSport Blitz,2016/03/15 09:51,2016-03-15 09:51:00.000,2016-03-15 11:51:00.000,09:51:00.000,Tue,Mar,00:00:06.000,Young Adult
893885,Emerson� Pilot,male,indian_asian,21,Gauteng,SawSee,2016/03/18 17:15,2016-03-18 17:15:00.000,2016-03-18 19:15:00.000,17:15:00.000,Fri,Mar,00:00:06.000,Young Adult
893902,Kip� Shkreli,male,black,38,Free State,Africa Magic,2016/03/27 06:38,2016-03-27 06:38:00.000,2016-03-27 08:38:00.000,06:38:00.000,Sun,Mar,00:04:56.000,Mature Adult
893914,Lloyd� Mccollum,male,black,39,Mpumalanga,Africa Magic,2016/02/21 12:05,2016-02-21 12:05:00.000,2016-02-21 14:05:00.000,12:05:00.000,Sun,Feb,00:00:15.000,Mature Adult
893914,Lloyd� Mccollum,male,black,39,Mpumalanga,CNN,2016/02/21 13:54,2016-02-21 13:54:00.000,2016-02-21 15:54:00.000,13:54:00.000,Sun,Feb,00:01:24.000,Mature Adult
893916,Samuel� Crotty,male,None,68,Gauteng,ICC Cricket World Cup 2011,2016/03/25 11:32,2016-03-25 11:32:00.000,2016-03-25 13:32:00.000,11:32:00.000,Fri,Mar,00:04:04.000,Out of Range
893932,Yolonda� Pascarella,female,white,33,North West,Supersport Live Events,2016/03/18 08:18,2016-03-18 08:18:00.000,2016-03-18 10:18:00.000,08:18:00.000,Fri,Mar,00:05:28.000,Adult
893948,Yong� Nicholls,male,white,22,Western Cape,Trace TV,2016/03/26 22:37,2016-03-26 22:37:00.000,2016-03-27 00:37:00.000,22:37:00.000,Sat,Mar,00:13:09.000,Young Adult
893953,Randy� Hier,male,white,38,Western Cape,Supersport Live Events,2016/03/24 14:05,2016-03-24 14:05:00.000,2016-03-24 16:05:00.000,14:05:00.000,Thu,Mar,00:01:46.000,Mature Adult
893953,Randy� Hier,male,white,38,Western Cape,Boomerang,2016/03/22 08:40,2016-03-22 08:40:00.000,2016-03-22 10:40:00.000,08:40:00.000,Tue,Mar,00:01:00.000,Mature Adult
893957,Bret� Paradis,male,indian_asian,35,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/19 11:41,2016-03-19 11:41:00.000,2016-03-19 13:41:00.000,11:41:00.000,Sat,Mar,00:03:12.000,Mature Adult
893957,Bret� Paradis,male,indian_asian,35,Kwazulu Natal,Supersport Live Events,2016/03/14 08:50,2016-03-14 08:50:00.000,2016-03-14 10:50:00.000,08:50:00.000,Mon,Mar,00:15:56.000,Mature Adult
893957,Bret� Paradis,male,indian_asian,35,Kwazulu Natal,Supersport Live Events,2016/03/13 17:19,2016-03-13 17:19:00.000,2016-03-13 19:19:00.000,17:19:00.000,Sun,Mar,01:01:08.000,Mature Adult
893959,Donald� Woolard,male,indian_asian,18,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/20 09:38,2016-03-20 09:38:00.000,2016-03-20 11:38:00.000,09:38:00.000,Sun,Mar,00:25:02.000,Young Adult
893959,Donald� Woolard,male,indian_asian,18,Kwazulu Natal,Supersport Live Events,2016/03/24 09:44,2016-03-24 09:44:00.000,2016-03-24 11:44:00.000,09:44:00.000,Thu,Mar,00:34:06.000,Young Adult
893979,Efren� Vital,male,indian_asian,33,Free State,Cartoon Network,2016/03/31 22:36,2016-03-31 22:36:00.000,2016-04-01 00:36:00.000,22:36:00.000,Thu,Mar,00:00:41.000,Adult
893981,Cory� Langenfeld,male,black,41,Eastern Cape,Channel O,2016/03/18 08:30,2016-03-18 08:30:00.000,2016-03-18 10:30:00.000,08:30:00.000,Fri,Mar,00:06:21.000,Mature Adult
893981,Cory� Langenfeld,male,black,41,Eastern Cape,Cartoon Network,2016/03/27 13:52,2016-03-27 13:52:00.000,2016-03-27 15:52:00.000,13:52:00.000,Sun,Mar,00:25:12.000,Mature Adult
893981,Cory� Langenfeld,male,black,41,Eastern Cape,CNN,2016/03/18 11:35,2016-03-18 11:35:00.000,2016-03-18 13:35:00.000,11:35:00.000,Fri,Mar,00:02:28.000,Mature Adult
893981,Cory� Langenfeld,male,black,41,Eastern Cape,Channel O,2016/03/25 04:04,2016-03-25 04:04:00.000,2016-03-25 06:04:00.000,04:04:00.000,Fri,Mar,00:00:24.000,Mature Adult
893981,Cory� Langenfeld,male,black,41,Eastern Cape,SuperSport Blitz,2016/03/18 10:41,2016-03-18 10:41:00.000,2016-03-18 12:41:00.000,10:41:00.000,Fri,Mar,00:01:38.000,Mature Adult
893986,Jared� Mina,male,black,40,Kwazulu Natal,Supersport Live Events,2016/03/24 12:10,2016-03-24 12:10:00.000,2016-03-24 14:10:00.000,12:10:00.000,Thu,Mar,00:46:12.000,Mature Adult
893992,Claud� Pool,male,None,32,Gauteng,Supersport Live Events,2016/03/05 18:23,2016-03-05 18:23:00.000,2016-03-05 20:23:00.000,18:23:00.000,Sat,Mar,00:15:34.000,Adult
893992,Claud� Pool,male,None,32,Gauteng,Boomerang,2016/03/08 19:36,2016-03-08 19:36:00.000,2016-03-08 21:36:00.000,19:36:00.000,Tue,Mar,00:04:04.000,Adult
894009,Dee� Langenfeld,male,white,23,Mpumalanga,SawSee,2016/03/14 05:12,2016-03-14 05:12:00.000,2016-03-14 07:12:00.000,05:12:00.000,Mon,Mar,00:01:28.000,Young Adult
894009,Dee� Langenfeld,male,white,23,Mpumalanga,Supersport Live Events,2016/03/18 07:07,2016-03-18 07:07:00.000,2016-03-18 09:07:00.000,07:07:00.000,Fri,Mar,00:13:12.000,Young Adult
894022,Raymundo� Tatham,male,white,32,Limpopo,ICC Cricket World Cup 2011,2016/03/25 11:11,2016-03-25 11:11:00.000,2016-03-25 13:11:00.000,11:11:00.000,Fri,Mar,00:02:50.000,Adult
894023,Robby� Condie,male,coloured,40,Free State,Supersport Live Events,2016/03/19 16:19,2016-03-19 16:19:00.000,2016-03-19 18:19:00.000,16:19:00.000,Sat,Mar,00:01:48.000,Mature Adult
894037,Lucas� Jacox,male,None,34,Western Cape,ICC Cricket World Cup 2011,2016/03/19 08:35,2016-03-19 08:35:00.000,2016-03-19 10:35:00.000,08:35:00.000,Sat,Mar,00:49:54.000,Adult
894037,Lucas� Jacox,male,None,34,Western Cape,ICC Cricket World Cup 2011,2016/03/23 11:08,2016-03-23 11:08:00.000,2016-03-23 13:08:00.000,11:08:00.000,Wed,Mar,00:00:34.000,Adult
894037,Lucas� Jacox,male,None,34,Western Cape,Supersport Live Events,2016/03/19 11:01,2016-03-19 11:01:00.000,2016-03-19 13:01:00.000,11:01:00.000,Sat,Mar,00:04:02.000,Adult
894054,Emerson� Singer,male,black,43,Kwazulu Natal,SuperSport Blitz,2016/03/20 13:06,2016-03-20 13:06:00.000,2016-03-20 15:06:00.000,13:06:00.000,Sun,Mar,00:00:58.000,Mature Adult
894055,Cory� Martello,male,black,40,Mpumalanga,E! Entertainment,2016/03/21 08:24,2016-03-21 08:24:00.000,2016-03-21 10:24:00.000,08:24:00.000,Mon,Mar,00:02:20.000,Mature Adult
894056,Filiberto� Vital,male,None,34,Eastern Cape,SuperSport Blitz,2016/03/22 18:32,2016-03-22 18:32:00.000,2016-03-22 20:32:00.000,18:32:00.000,Tue,Mar,00:11:02.000,Adult
894056,Filiberto� Vital,male,None,34,Eastern Cape,ICC Cricket World Cup 2011,2016/03/08 14:55,2016-03-08 14:55:00.000,2016-03-08 16:55:00.000,14:55:00.000,Tue,Mar,00:10:06.000,Adult
894056,Filiberto� Vital,male,None,34,Eastern Cape,Supersport Live Events,2016/03/27 01:45,2016-03-27 01:45:00.000,2016-03-27 03:45:00.000,01:45:00.000,Sun,Mar,00:00:00.000,Adult
894056,Filiberto� Vital,male,None,34,Eastern Cape,SuperSport Blitz,2016/03/08 05:12,2016-03-08 05:12:00.000,2016-03-08 07:12:00.000,05:12:00.000,Tue,Mar,00:00:06.000,Adult
894056,Filiberto� Vital,male,None,34,Eastern Cape,SuperSport Blitz,2016/03/09 09:13,2016-03-09 09:13:00.000,2016-03-09 11:13:00.000,09:13:00.000,Wed,Mar,00:00:00.000,Adult
894056,Filiberto� Vital,male,None,34,Eastern Cape,SuperSport Blitz,2016/03/09 10:15,2016-03-09 10:15:00.000,2016-03-09 12:15:00.000,10:15:00.000,Wed,Mar,00:21:38.000,Adult
894056,Filiberto� Vital,male,None,34,Eastern Cape,Supersport Live Events,2016/03/18 10:52,2016-03-18 10:52:00.000,2016-03-18 12:52:00.000,10:52:00.000,Fri,Mar,00:01:00.000,Adult
894056,Filiberto� Vital,male,None,34,Eastern Cape,ICC Cricket World Cup 2011,2016/03/12 16:21,2016-03-12 16:21:00.000,2016-03-12 18:21:00.000,16:21:00.000,Sat,Mar,00:04:58.000,Adult
894056,Filiberto� Vital,male,None,34,Eastern Cape,Supersport Live Events,2016/03/26 14:25,2016-03-26 14:25:00.000,2016-03-26 16:25:00.000,14:25:00.000,Sat,Mar,00:01:38.000,Adult
894061,Michel� Mccown,male,indian_asian,36,Gauteng,ICC Cricket World Cup 2011,2016/03/30 13:25,2016-03-30 13:25:00.000,2016-03-30 15:25:00.000,13:25:00.000,Wed,Mar,00:00:04.000,Mature Adult
894061,Michel� Mccown,male,indian_asian,36,Gauteng,ICC Cricket World Cup 2011,2016/03/30 12:45,2016-03-30 12:45:00.000,2016-03-30 14:45:00.000,12:45:00.000,Wed,Mar,00:00:04.000,Mature Adult
894062,Earl� Martello,male,black,52,Mpumalanga,Trace TV,2016/03/29 10:33,2016-03-29 10:33:00.000,2016-03-29 12:33:00.000,10:33:00.000,Tue,Mar,00:31:27.000,Middle Aged
894072,Stephen� Nicholls,male,coloured,43,Gauteng,Africa Magic,2016/03/11 23:29,2016-03-11 23:29:00.000,2016-03-12 01:29:00.000,23:29:00.000,Fri,Mar,00:01:49.000,Mature Adult
894086,Sharri� Tatham,female,black,30,Mpumalanga,Africa Magic,2016/01/28 23:10,2016-01-28 23:10:00.000,2016-01-29 01:10:00.000,23:10:00.000,Thu,Jan,00:31:32.000,Adult
894086,Sharri� Tatham,female,black,30,Mpumalanga,Africa Magic,2016/03/18 21:04,2016-03-18 21:04:00.000,2016-03-18 23:04:00.000,21:04:00.000,Fri,Mar,00:00:44.000,Adult
894090,Bret� Leicht,male,None,37,Mpumalanga,Channel O,2016/01/06 10:17,2016-01-06 10:17:00.000,2016-01-06 12:17:00.000,10:17:00.000,Wed,Jan,00:17:21.000,Mature Adult
894091,Cory� Langenfeld,male,coloured,28,Western Cape,Channel O,2016/01/01 02:38,2016-01-01 02:38:00.000,2016-01-01 04:38:00.000,02:38:00.000,Fri,Jan,00:06:45.000,Adult
894091,Cory� Langenfeld,male,coloured,28,Western Cape,Trace TV,2016/01/05 19:27,2016-01-05 19:27:00.000,2016-01-05 21:27:00.000,19:27:00.000,Tue,Jan,00:05:24.000,Adult
894097,Earl� Fudge,male,None,33,Gauteng,SawSee,2016/03/03 22:02,2016-03-03 22:02:00.000,2016-03-04 00:02:00.000,22:02:00.000,Thu,Mar,00:01:48.000,Adult
894103,Royal� Vital,male,indian_asian,44,Gauteng,Cartoon Network,2016/03/21 20:55,2016-03-21 20:55:00.000,2016-03-21 22:55:00.000,20:55:00.000,Mon,Mar,00:01:34.000,Mature Adult
894104,Jared� Mina,male,coloured,25,Western Cape,SuperSport Blitz,2016/03/21 09:36,2016-03-21 09:36:00.000,2016-03-21 11:36:00.000,09:36:00.000,Mon,Mar,00:00:24.000,Adult
894107,Robby� Mosser,male,black,27,Gauteng,SuperSport Blitz,2016/03/22 20:30,2016-03-22 20:30:00.000,2016-03-22 22:30:00.000,20:30:00.000,Tue,Mar,01:59:48.000,Adult
894137,Earl� Hoadley,male,indian_asian,42,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/23 10:20,2016-03-23 10:20:00.000,2016-03-23 12:20:00.000,10:20:00.000,Wed,Mar,00:09:24.000,Mature Adult
894176,Shane� Mina,male,coloured,47,Western Cape,Supersport Live Events,2016/01/28 16:18,2016-01-28 16:18:00.000,2016-01-28 18:18:00.000,16:18:00.000,Thu,Jan,00:01:02.000,Middle Aged
894183,Dia� Arrieta,female,black,34,Gauteng,E! Entertainment,2016/03/28 05:44,2016-03-28 05:44:00.000,2016-03-28 07:44:00.000,05:44:00.000,Mon,Mar,00:00:38.000,Adult
894183,Dia� Arrieta,female,black,34,Gauteng,E! Entertainment,2016/03/25 16:57,2016-03-25 16:57:00.000,2016-03-25 18:57:00.000,16:57:00.000,Fri,Mar,00:30:46.000,Adult
894209,Tiffani� Pilot,female,black,37,Kwazulu Natal,Channel O,2016/03/13 08:41,2016-03-13 08:41:00.000,2016-03-13 10:41:00.000,08:41:00.000,Sun,Mar,01:29:18.000,Mature Adult
894215,Chas� Lavoie,male,indian_asian,67,Gauteng,ICC Cricket World Cup 2011,2016/03/30 12:25,2016-03-30 12:25:00.000,2016-03-30 14:25:00.000,12:25:00.000,Wed,Mar,00:00:36.000,Out of Range
894216,Len� Styer,male,white,43,Gauteng,Supersport Live Events,2016/03/25 06:59,2016-03-25 06:59:00.000,2016-03-25 08:59:00.000,06:59:00.000,Fri,Mar,00:20:24.000,Mature Adult
894216,Len� Styer,male,white,43,Gauteng,ICC Cricket World Cup 2011,2016/03/30 14:03,2016-03-30 14:03:00.000,2016-03-30 16:03:00.000,14:03:00.000,Wed,Mar,00:05:10.000,Mature Adult
894225,Earl� Mccown,male,indian_asian,32,Gauteng,Supersport Live Events,2016/03/24 12:14,2016-03-24 12:14:00.000,2016-03-24 14:14:00.000,12:14:00.000,Thu,Mar,00:50:18.000,Adult
894225,Earl� Mccown,male,indian_asian,32,Gauteng,ICC Cricket World Cup 2011,2016/03/30 14:53,2016-03-30 14:53:00.000,2016-03-30 16:53:00.000,14:53:00.000,Wed,Mar,02:00:58.000,Adult
894256,Irving� Mccown,male,white,56,Gauteng,Supersport Live Events,2016/03/24 06:22,2016-03-24 06:22:00.000,2016-03-24 08:22:00.000,06:22:00.000,Thu,Mar,00:17:24.000,Out of Range
894256,Irving� Mccown,male,white,56,Gauteng,CNN,2016/03/23 11:14,2016-03-23 11:14:00.000,2016-03-23 13:14:00.000,11:14:00.000,Wed,Mar,00:00:15.000,Out of Range
894260,Michel� Marek,male,white,39,Western Cape,Boomerang,2016/03/17 16:32,2016-03-17 16:32:00.000,2016-03-17 18:32:00.000,16:32:00.000,Thu,Mar,00:00:33.000,Mature Adult
894263,Brendan� Mastrangelo,male,indian_asian,58,Kwazulu Natal,Supersport Live Events,2016/03/24 08:42,2016-03-24 08:42:00.000,2016-03-24 10:42:00.000,08:42:00.000,Thu,Mar,00:01:44.000,Out of Range
894339,Efren� Wigfall,male,indian_asian,35,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/23 12:18,2016-03-23 12:18:00.000,2016-03-23 14:18:00.000,12:18:00.000,Wed,Mar,00:00:00.000,Mature Adult
894398,Stacy� Singer,male,coloured,27,Western Cape,Trace TV,2016/03/23 08:51,2016-03-23 08:51:00.000,2016-03-23 10:51:00.000,08:51:00.000,Wed,Mar,00:00:15.000,Adult
894417,None None,None,None,0,None,Trace TV,2016/03/28 10:23,2016-03-28 10:23:00.000,2016-03-28 12:23:00.000,10:23:00.000,Mon,Mar,00:00:00.000,Out of Range
894417,None None,None,None,0,None,E! Entertainment,2016/03/24 05:48,2016-03-24 05:48:00.000,2016-03-24 07:48:00.000,05:48:00.000,Thu,Mar,00:01:02.000,Out of Range
894435,Bret� Holt,male,black,25,Mpumalanga,Channel O,2016/03/23 16:08,2016-03-23 16:08:00.000,2016-03-23 18:08:00.000,16:08:00.000,Wed,Mar,00:00:36.000,Adult
894447,Len� Woolard,male,None,30,Western Cape,ICC Cricket World Cup 2011,2016/03/25 19:26,2016-03-25 19:26:00.000,2016-03-25 21:26:00.000,19:26:00.000,Fri,Mar,00:01:36.000,Adult
894457,None None,None,None,0,None,ICC Cricket World Cup 2011,2016/03/25 10:19,2016-03-25 10:19:00.000,2016-03-25 12:19:00.000,10:19:00.000,Fri,Mar,00:01:46.000,Out of Range
894467,None None,None,None,0,None,ICC Cricket World Cup 2011,2016/03/30 10:44,2016-03-30 10:44:00.000,2016-03-30 12:44:00.000,10:44:00.000,Wed,Mar,00:46:44.000,Out of Range
894467,None None,None,None,0,None,Supersport Live Events,2016/03/30 10:56,2016-03-30 10:56:00.000,2016-03-30 12:56:00.000,10:56:00.000,Wed,Mar,00:00:00.000,Out of Range
894473,Michel� Mosser,male,indian_asian,38,Mpumalanga,Supersport Live Events,2016/03/24 08:55,2016-03-24 08:55:00.000,2016-03-24 10:55:00.000,08:55:00.000,Thu,Mar,00:02:00.000,Mature Adult
894473,Michel� Mosser,male,indian_asian,38,Mpumalanga,Supersport Live Events,2016/03/24 09:36,2016-03-24 09:36:00.000,2016-03-24 11:36:00.000,09:36:00.000,Thu,Mar,00:34:36.000,Mature Adult
894473,Michel� Mosser,male,indian_asian,38,Mpumalanga,Supersport Live Events,2016/03/24 15:14,2016-03-24 15:14:00.000,2016-03-24 17:14:00.000,15:14:00.000,Thu,Mar,00:17:40.000,Mature Adult
894558,Jacinto� Tancredi,male,indian_asian,32,Gauteng,ICC Cricket World Cup 2011,2016/03/23 10:19,2016-03-23 10:19:00.000,2016-03-23 12:19:00.000,10:19:00.000,Wed,Mar,00:00:58.000,Adult
894569,Wilton� Tatham,male,indian_asian,45,Mpumalanga,CNN,2016/03/23 14:54,2016-03-23 14:54:00.000,2016-03-23 16:54:00.000,14:54:00.000,Wed,Mar,00:00:59.000,Middle Aged
894605,Earl� Marek,male,black,29,Gauteng,Channel O,2016/03/23 19:18,2016-03-23 19:18:00.000,2016-03-23 21:18:00.000,19:18:00.000,Wed,Mar,00:01:42.000,Adult
894638,None None,None,None,0,None,kykNET,2016/03/29 11:36,2016-03-29 11:36:00.000,2016-03-29 13:36:00.000,11:36:00.000,Tue,Mar,00:03:48.000,Out of Range
894649,Donald� Pool,male,white,26,Mpumalanga,Supersport Live Events,2016/03/30 06:12,2016-03-30 06:12:00.000,2016-03-30 08:12:00.000,06:12:00.000,Wed,Mar,00:00:34.000,Adult
894649,Donald� Pool,male,white,26,Mpumalanga,Supersport Live Events,2016/03/23 16:43,2016-03-23 16:43:00.000,2016-03-23 18:43:00.000,16:43:00.000,Wed,Mar,00:00:24.000,Adult
894649,Donald� Pool,male,white,26,Mpumalanga,Cartoon Network,2016/03/30 10:34,2016-03-30 10:34:00.000,2016-03-30 12:34:00.000,10:34:00.000,Wed,Mar,00:10:52.000,Adult
894658,Kyle� Caves,male,indian_asian,30,Gauteng,Supersport Live Events,2016/03/23 14:10,2016-03-23 14:10:00.000,2016-03-23 16:10:00.000,14:10:00.000,Wed,Mar,00:05:06.000,Adult
894674,Hugh Pascarella,male,indian_asian,28,Limpopo,Supersport Live Events,2016/03/24 13:40,2016-03-24 13:40:00.000,2016-03-24 15:40:00.000,13:40:00.000,Thu,Mar,00:32:52.000,Adult
894690,Hyman� Caves,male,indian_asian,29,Limpopo,Supersport Live Events,2016/03/24 11:02,2016-03-24 11:02:00.000,2016-03-24 13:02:00.000,11:02:00.000,Thu,Mar,00:08:52.000,Adult
894706,Abel� Martello,male,indian_asian,31,Mpumalanga,Supersport Live Events,2016/03/24 14:42,2016-03-24 14:42:00.000,2016-03-24 16:42:00.000,14:42:00.000,Thu,Mar,00:05:48.000,Adult
895078,Hollis� Deblois,male,indian_asian,39,Gauteng,Supersport Live Events,2016/03/23 15:43,2016-03-23 15:43:00.000,2016-03-23 17:43:00.000,15:43:00.000,Wed,Mar,00:00:04.000,Mature Adult
895078,Hollis� Deblois,male,indian_asian,39,Gauteng,Supersport Live Events,2016/03/24 10:37,2016-03-24 10:37:00.000,2016-03-24 12:37:00.000,10:37:00.000,Thu,Mar,00:00:00.000,Mature Adult
895103,Yong� Bilyeu,male,indian_asian,31,Gauteng,SuperSport Blitz,2016/03/30 18:21,2016-03-30 18:21:00.000,2016-03-30 20:21:00.000,18:21:00.000,Wed,Mar,00:37:50.000,Adult
895195,Romeo� Wigfall,male,white,21,Limpopo,Trace TV,2016/03/23 19:06,2016-03-23 19:06:00.000,2016-03-23 21:06:00.000,19:06:00.000,Wed,Mar,00:07:48.000,Young Adult
895427,Wilburn� Bilyeu,male,indian_asian,38,Gauteng,ICC Cricket World Cup 2011,2016/03/30 14:41,2016-03-30 14:41:00.000,2016-03-30 16:41:00.000,14:41:00.000,Wed,Mar,00:30:36.000,Mature Adult
895624,Shandra� Mccollum,female,black,42,Kwazulu Natal,Trace TV,2016/03/21 19:26,2016-03-21 19:26:00.000,2016-03-21 21:26:00.000,19:26:00.000,Mon,Mar,00:00:36.000,Mature Adult
895624,Shandra� Mccollum,female,black,42,Kwazulu Natal,Cartoon Network,2016/03/21 18:20,2016-03-21 18:20:00.000,2016-03-21 20:20:00.000,18:20:00.000,Mon,Mar,00:00:09.000,Mature Adult
896122,Earl� Creager,male,None,33,Kwazulu Natal,Supersport Live Events,2016/03/20 17:59,2016-03-20 17:59:00.000,2016-03-20 19:59:00.000,17:59:00.000,Sun,Mar,00:00:40.000,Adult
896122,Earl� Creager,male,None,33,Kwazulu Natal,Boomerang,2016/03/19 12:45,2016-03-19 12:45:00.000,2016-03-19 14:45:00.000,12:45:00.000,Sat,Mar,00:00:38.000,Adult
896477,Jared� Wigfall,male,indian_asian,24,Gauteng,SuperSport Blitz,2016/03/17 09:43,2016-03-17 09:43:00.000,2016-03-17 11:43:00.000,09:43:00.000,Thu,Mar,00:16:09.000,Young Adult
896654,Cory� Reisinger,male,indian_asian,16,Gauteng,Supersport Live Events,2016/03/24 09:21,2016-03-24 09:21:00.000,2016-03-24 11:21:00.000,09:21:00.000,Thu,Mar,00:00:36.000,Early Teen
896664,Stacy� Condie,male,indian_asian,23,Gauteng,ICC Cricket World Cup 2011,2016/03/30 13:24,2016-03-30 13:24:00.000,2016-03-30 15:24:00.000,13:24:00.000,Wed,Mar,00:00:00.000,Young Adult
897314,Robby� Slane,male,black,32,Gauteng,Cartoon Network,2016/03/28 18:26,2016-03-28 18:26:00.000,2016-03-28 20:26:00.000,18:26:00.000,Mon,Mar,00:00:00.000,Adult
897314,Robby� Slane,male,black,32,Gauteng,Africa Magic,2016/03/30 20:07,2016-03-30 20:07:00.000,2016-03-30 22:07:00.000,20:07:00.000,Wed,Mar,00:00:34.000,Adult
897314,Robby� Slane,male,black,32,Gauteng,Boomerang,2016/03/24 19:46,2016-03-24 19:46:00.000,2016-03-24 21:46:00.000,19:46:00.000,Thu,Mar,00:16:21.000,Adult
897314,Robby� Slane,male,black,32,Gauteng,Cartoon Network,2016/03/28 12:23,2016-03-28 12:23:00.000,2016-03-28 14:23:00.000,12:23:00.000,Mon,Mar,00:00:00.000,Adult
897314,Robby� Slane,male,black,32,Gauteng,Channel O,2016/03/28 14:49,2016-03-28 14:49:00.000,2016-03-28 16:49:00.000,14:49:00.000,Mon,Mar,00:02:36.000,Adult
897314,Robby� Slane,male,black,32,Gauteng,Supersport Live Events,2016/03/26 05:49,2016-03-26 05:49:00.000,2016-03-26 07:49:00.000,05:49:00.000,Sat,Mar,00:01:38.000,Adult
897314,Robby� Slane,male,black,32,Gauteng,Boomerang,2016/03/28 17:45,2016-03-28 17:45:00.000,2016-03-28 19:45:00.000,17:45:00.000,Mon,Mar,00:00:00.000,Adult
897770,Romeo� Slane,male,black,45,Gauteng,Supersport Live Events,2016/03/24 13:57,2016-03-24 13:57:00.000,2016-03-24 15:57:00.000,13:57:00.000,Thu,Mar,00:07:52.000,Middle Aged
897976,Carter� Martello,male,indian_asian,34,Limpopo,Supersport Live Events,2016/03/24 15:58,2016-03-24 15:58:00.000,2016-03-24 17:58:00.000,15:58:00.000,Thu,Mar,00:00:00.000,Adult
898365,Wilburn� Shkreli,male,black,36,Gauteng,ICC Cricket World Cup 2011,2016/03/25 13:20,2016-03-25 13:20:00.000,2016-03-25 15:20:00.000,13:20:00.000,Fri,Mar,00:00:00.000,Mature Adult
898831,Samuel� Langenfeld,male,white,26,Gauteng,ICC Cricket World Cup 2011,2016/03/23 10:07,2016-03-23 10:07:00.000,2016-03-23 12:07:00.000,10:07:00.000,Wed,Mar,00:00:00.000,Adult
899033,Samuel� Pilot,male,indian_asian,35,Limpopo,Supersport Live Events,2016/03/24 10:03,2016-03-24 10:03:00.000,2016-03-24 12:03:00.000,10:03:00.000,Thu,Mar,00:00:00.000,Mature Adult
900013,Bret� Vital,male,indian_asian,33,Limpopo,ICC Cricket World Cup 2011,2016/03/23 13:13,2016-03-23 13:13:00.000,2016-03-23 15:13:00.000,13:13:00.000,Wed,Mar,00:00:00.000,Adult
901044,Cory� Hoadley,male,black,37,Gauteng,SuperSport Blitz,2016/03/17 06:14,2016-03-17 06:14:00.000,2016-03-17 08:14:00.000,06:14:00.000,Thu,Mar,00:00:00.000,Mature Adult
901044,Cory� Hoadley,male,black,37,Gauteng,Boomerang,2016/03/24 18:14,2016-03-24 18:14:00.000,2016-03-24 20:14:00.000,18:14:00.000,Thu,Mar,00:00:00.000,Mature Adult
901272,Katharina� Condie,female,None,28,Gauteng,SuperSport Blitz,2016/03/25 15:44,2016-03-25 15:44:00.000,2016-03-25 17:44:00.000,15:44:00.000,Fri,Mar,00:00:50.000,Adult
901312,Royal� Curran,male,black,35,Gauteng,Channel O,2016/03/25 21:19,2016-03-25 21:19:00.000,2016-03-25 23:19:00.000,21:19:00.000,Fri,Mar,00:02:39.000,Mature Adult
901691,Kip� Crotty,male,white,33,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/25 13:18,2016-03-25 13:18:00.000,2016-03-25 15:18:00.000,13:18:00.000,Fri,Mar,00:04:30.000,Adult
901726,Filiberto� Mccollum,male,indian_asian,31,Gauteng,E! Entertainment,2016/03/25 19:51,2016-03-25 19:51:00.000,2016-03-25 21:51:00.000,19:51:00.000,Fri,Mar,00:00:24.000,Adult
